,id,time,pstime,mag
308,810,2015-07-20T21:28:15.055714Z,4.02,1.209886622169899
309,816,2015-07-22T07:35:37.148571Z,4.07,1.0077895161491304
310,820,2015-07-23T17:11:34.590000Z,2.66,1.5854868009830003
311,828,2015-07-25T02:08:25.634286Z,1.58,1.000939566367536
312,829,2015-07-25T04:05:50.557143Z,2.33,1.3008364919201334
313,836,2015-07-26T20:20:37.744286Z,6.48,1.217435455391358
314,847,2015-07-28T08:47:31.022857Z,5.72,1.1545181725232316
315,856,2015-07-30T18:15:00.902857Z,2.08,1.4217699736676808
316,859,2015-07-31T03:27:19.360000Z,5.95,1.1754139009514613
317,865,2015-07-31T23:05:17.905714Z,6.05,1.225003159072676
318,866,2015-08-01T04:14:14.584286Z,3.68,1.0360557316687833
319,867,2015-08-01T09:28:08.527143Z,1.56,1.151553108831756
320,870,2015-08-03T01:43:10.270000Z,4.13,2.002984653454882
321,871,2015-08-03T06:13:41.122857Z,6.7,1.048917878631666
322,875,2015-08-03T09:22:20.662857Z,2.57,1.8532850179553089
323,876,2015-08-03T12:22:04.782857Z,4.11,1.3152140479995182
324,877,2015-08-03T19:07:43.861429Z,3.42,1.0420969263386373
325,883,2015-08-04T19:31:05.227143Z,2.26,1.3648247179339976
326,884,2015-08-04T22:47:11.094286Z,2.28,1.0141183784739891
327,892,2015-08-06T05:43:05.265714Z,5.91,1.013669148621031
328,896,2015-08-06T12:57:19.054286Z,1.51,1.229552381378716
329,902,2015-08-07T08:04:36.638571Z,4.07,1.817289808272892
330,903,2015-08-07T08:38:26.097143Z,6.11,1.117511011407203
331,904,2015-08-07T18:10:03.018571Z,6.59,1.396600881849695
332,906,2015-08-07T22:46:20.991429Z,4.12,1.9124057369889924
333,916,2015-08-09T17:29:31.545714Z,4.09,1.0997506893281044
334,923,2015-08-11T17:12:44.265714Z,6.19,1.186742845149155
335,925,2015-08-11T18:08:55.298571Z,4.7,1.0815433595611248
336,926,2015-08-12T06:42:33.000000Z,4.48,1.71686982469683
337,927,2015-08-12T13:52:35.581429Z,5.38,2.0452643979778147
338,928,2015-08-12T16:11:20.178571Z,2.46,1.4380491284375647
339,929,2015-08-12T22:55:48.217143Z,2.47,1.450174400954222
340,932,2015-08-13T08:20:19.024286Z,6.41,2.0408862360418776
341,938,2015-08-15T05:01:47.755714Z,6.89,1.396478371963234
342,942,2015-08-16T13:23:09.977143Z,3.66,2.095457696987583
343,944,2015-08-16T20:20:26.180000Z,4.06,2.5595106264650824
344,945,2015-08-17T00:14:37.472857Z,6.63,1.2338158993752606
345,946,2015-08-17T01:02:14.405714Z,6.47,2.3317390263478237
346,948,2015-08-17T17:03:51.374286Z,4.1,1.0972316447094748
347,952,2015-08-19T01:52:41.200000Z,4.06,2.2481306410238417
348,956,2015-08-19T22:07:51.105714Z,3.53,1.0778755386261074
349,957,2015-08-21T05:20:16.457143Z,4.99,1.173371584898175
350,960,2015-08-21T16:18:16.392857Z,1.59,1.669582586117222
351,963,2015-08-22T08:38:17.577143Z,6.39,1.0497362002739703
352,964,2015-08-22T10:25:51.882857Z,1.45,1.5490325879493063
353,974,2015-08-24T03:03:25.885714Z,5.7,1.4469574790741084
354,975,2015-08-24T10:30:19.011429Z,6.71,1.4612474215133644
355,977,2015-08-24T12:45:45.210000Z,4.06,1.4721681249742269
356,978,2015-08-24T14:26:27.227143Z,5.83,1.122190037372988
357,979,2015-08-24T19:12:58.428571Z,4.07,1.1968937158005846
358,980,2015-08-25T02:08:21.565714Z,6.4,2.0723053082310323
359,985,2015-08-25T08:35:45.775714Z,3.95,1.8464717969126323
360,986,2015-08-25T18:30:31.765714Z,6.4,1.0085341247822968
361,989,2015-08-26T08:27:34.202857Z,4.04,1.1483901712951134
362,994,2015-08-26T13:38:11.198571Z,6.38,1.3765839359898426
363,1000,2015-08-27T17:57:43.880000Z,4.83,1.0669472303207597
364,1004,2015-08-29T08:12:40.922857Z,6.42,1.91739620267074
365,1007,2015-08-29T14:23:51.042857Z,4.04,1.256360348344277
366,1009,2015-08-29T16:14:27.057143Z,6.67,1.3327351876616775
367,1010,2015-08-29T18:11:19.085714Z,5.42,1.0953525970828726
368,1011,2015-08-29T18:26:31.682857Z,6.98,1.2617722701135596
369,1013,2015-08-30T02:01:14.970000Z,2.8,2.305959669490864
370,1020,2015-08-31T21:19:40.734286Z,6.34,1.7047413828187523
371,1022,2015-09-01T03:08:03.391429Z,6.5,1.1138360941079228
372,1023,2015-09-01T18:10:14.547143Z,5.55,1.0539831799886104
373,1025,2015-09-02T03:45:06.670000Z,3.99,1.8950855427776068
374,1029,2015-09-03T08:44:37.808571Z,1.55,1.5549995510426753
375,1032,2015-09-04T12:28:27.594286Z,4.03,1.2801982707820774
376,1038,2015-09-05T08:16:31.177143Z,5.48,1.2060230066211235
377,1039,2015-09-05T15:45:04.870000Z,6.72,1.2472513587345566
378,1041,2015-09-06T04:54:44.622857Z,5.79,1.2170379693128153
379,1045,2015-09-06T14:43:51.174286Z,6.06,1.108716558640854
380,1048,2015-09-07T03:08:27.288571Z,6.31,1.2227226586946414
381,1053,2015-09-07T13:09:36.175714Z,4.3,1.6107916110723612
382,1054,2015-09-07T16:45:13.771429Z,5.87,1.1950193642712594
383,1057,2015-09-09T00:16:47.174286Z,2.84,1.0006442433241447
384,1065,2015-09-09T14:28:30.572857Z,5.65,1.882157694816757
385,1066,2015-09-09T18:07:02.722857Z,5.65,1.4049581443001362
386,1069,2015-09-10T10:27:31.861429Z,3.0,1.0257211546562075
387,1072,2015-09-11T03:11:06.647143Z,5.83,1.1717177066710398
388,1075,2015-09-11T14:10:56.681429Z,6.71,1.705677397322931
389,1080,2015-09-12T10:57:45.568571Z,5.89,1.9080539458630832
390,1081,2015-09-12T10:59:07.480000Z,5.81,1.2458046236722928
391,1083,2015-09-14T01:57:25.961429Z,2.23,1.3609507642701797
392,1086,2015-09-14T10:50:03.177143Z,5.2,1.1165773068488964
393,1087,2015-09-14T11:41:45.291429Z,5.87,1.02921068732691
394,1099,2015-09-18T21:46:17.342857Z,6.14,1.0755739489080518
395,1108,2015-09-21T20:16:40.608571Z,5.82,1.3555057454193602
396,1115,2015-09-23T10:43:08.075714Z,5.91,1.2125781576127437
397,1117,2015-09-23T19:15:48.667143Z,5.2,2.2042352566012706
398,1121,2015-09-24T08:02:17.400000Z,6.02,1.1817485261505345
399,1124,2015-09-25T05:24:52.624286Z,6.48,1.0326416988789244
