,id,time,pstime,mag
293,1305,2016-01-02T14:24:47.470000Z,2.24,1.2744458733323083
294,1309,2016-01-04T04:05:15.118571Z,4.0,1.021446394069434
295,1315,2016-01-06T13:31:09.544286Z,6.06,1.151780973065932
296,1316,2016-01-07T19:42:44.195714Z,5.49,1.155797030885294
297,1318,2016-01-09T05:38:55.260000Z,5.04,1.896736418274121
298,1319,2016-01-09T06:03:54.732857Z,5.02,1.7478481827446513
299,1320,2016-01-09T11:43:11.561429Z,3.56,2.8383549258102265
300,1321,2016-01-09T12:08:03.497143Z,3.45,1.55810538357822
301,1323,2016-01-10T16:34:28.787143Z,6.95,1.00045503364848
302,1326,2016-01-11T15:23:32.021429Z,6.5,1.2023367997564087
303,1327,2016-01-12T16:47:17.007143Z,6.04,1.2514663157358137
304,1329,2016-01-13T16:03:21.687143Z,6.95,1.2096055867356097
305,1334,2016-01-16T04:55:48.092857Z,6.91,1.0145403849718198
306,1341,2016-01-19T08:40:09.527143Z,2.05,1.250747440503646
307,1347,2016-01-22T03:16:34.034286Z,3.47,1.26524089820454
308,1352,2016-01-24T20:15:38.330000Z,5.88,2.024130404968954
309,1362,2016-01-30T20:22:32.025714Z,3.39,1.4400819566614893
310,1364,2016-02-01T05:46:18.114286Z,5.99,1.1430207898108395
311,1367,2016-02-01T23:38:16.337143Z,6.67,1.5115051846817045
312,1373,2016-02-05T10:16:42.260000Z,6.3,1.319808101052307
313,1380,2016-02-06T00:29:04.937143Z,6.46,1.0286747781895529
314,1384,2016-02-08T12:47:46.375714Z,2.06,1.9053753307006769
315,1388,2016-02-12T17:51:14.902857Z,6.91,1.5627560341065825
316,1390,2016-02-13T17:45:52.241429Z,6.29,1.7435163159741078
317,1395,2016-02-16T02:01:43.347143Z,5.48,1.904501180104582
318,1399,2016-02-18T12:23:39.514286Z,3.68,1.531984696083175
319,1409,2016-02-22T08:09:50.477143Z,5.13,1.1442472700637438
320,1412,2016-02-25T14:49:36.011429Z,6.64,1.1764654392780594
321,1414,2016-02-28T03:50:15.808571Z,3.44,1.691634317482754
322,1421,2016-03-03T17:56:03.425714Z,6.96,1.5417261950218657
323,1423,2016-03-05T12:52:09.585714Z,6.96,1.0208366229039707
324,1426,2016-03-06T08:39:49.047143Z,6.25,1.7669230892460048
325,1427,2016-03-06T15:41:49.690000Z,6.16,1.0321909343182576
