,id,time,pstime,mag
389,851,2016-05-25T09:17:11.607143Z,6.18,1.063978890029954
390,857,2016-05-27T21:09:22.297143Z,6.18,1.5815652986162916
391,859,2016-05-28T19:50:11.331429Z,5.31,2.227709239123116
392,860,2016-05-29T07:16:25.594286Z,2.63,1.0031451125340234
393,862,2016-05-30T00:19:33.892857Z,3.62,1.251918015162642
394,865,2016-05-30T07:29:17.080000Z,6.58,1.3332480046263724
395,868,2016-05-30T15:10:36.868571Z,2.67,1.5228624645503075
396,871,2016-05-30T16:47:25.965714Z,2.62,1.1021761302120834
397,874,2016-05-31T07:52:43.764286Z,3.05,1.1489320587807734
398,875,2016-06-01T03:44:38.202857Z,2.71,1.3368627074435933
399,879,2016-06-06T01:01:19.364286Z,5.78,1.4905977020868182
400,881,2016-06-06T11:32:32.981429Z,4.82,1.2342712406930938
