,id,time,pstime,mag
381,1471,2015-11-07T01:11:16.114286Z,5.5,1.1915836427828017
382,1472,2015-11-07T18:23:35.948571Z,6.94,1.321193031130926
383,1473,2015-11-07T20:01:26.744286Z,5.43,1.2019811582669662
384,1474,2015-11-07T23:36:34.621429Z,3.49,1.319755105898256
385,1491,2015-11-11T02:20:49.445714Z,5.42,2.2095475599376755
386,1493,2015-11-11T10:17:06.530000Z,4.27,1.102339749145978
387,1494,2015-11-11T12:55:34.262857Z,5.51,1.218044351573115
388,1503,2015-11-15T06:48:18.144286Z,6.13,1.1625044590730602
389,1510,2015-11-15T21:38:20.937143Z,6.53,2.0597465099644525
390,1511,2015-11-16T01:37:55.151429Z,5.1,1.5803548271856955
391,1512,2015-11-16T02:25:13.184286Z,5.92,1.7416435858328394
392,1514,2015-11-17T20:16:43.650000Z,6.58,1.3561558727991585
393,1515,2015-11-17T20:58:02.562857Z,6.0,1.623217843790964
394,1520,2015-11-20T06:36:38.695714Z,5.91,1.3979830766525203
395,1531,2015-11-22T19:07:10.882857Z,4.04,1.0359592521108318
396,1532,2015-11-22T20:06:10.004286Z,3.96,1.1430795316440587
